"ï»¿""Data Source""",World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Mexico,MEX,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.53614507,0.517255854,0.505212146,0.508666922,0.550058776,0.461804012,0.547828666,0.498245662,0.519365181,0.498203552,0.494203946,0.501871313,0.486084986,0.488508913,0.469213134,0.454985872,0.406223688,0.418022841,0.422238721,0.45807063,0.448540527,0.542546694,0.561034918,0.5525493,0.588581048,0.6215816,
Marshall Islands,MHL,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle income,MIC,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.793228411,2.705655198,3.171653569,2.380541415,2.20989443,2.081690034,2.04788813,2.045139363,1.955380188,1.925195834,1.958806661,2.044933806,1.996860134,2.028734555,2.031401535,2.005804556,1.931481942,1.901466402,1.855342773,1.82033868,1.82229003,2.004920291,1.859612541,1.816578309,1.853812967,1.859394631,
"Macedonia, FYR",MKD,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.960142897,2.237948913,2.206391985,1.80326212,1.946782859,6.584388538,2.804035581,2.435279506,2.452819109,2.121320987,1.921208277,1.992388812,1.755769094,1.704265191,1.392267433,1.274280159,1.247000173,1.24075398,
Mali,MLI,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.464892435,2.29508206,2.15412616,,,1.661611463,1.69619508,1.640968998,1.515151484,1.626646545,1.579630872,1.706041141,1.803159946,1.7066971,1.476452466,1.530299477,1.588377633,1.629510726,1.568029686,1.544728504,1.635664721,1.611186709,1.55786856,1.512673818,1.439596792,1.40580765,
Malta,MLT,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.108384901,1.005780107,0.830370078,0.790667785,0.883305237,0.909421261,0.929482336,0.865220916,0.906811547,0.857103499,0.763373172,0.716154439,0.640678386,0.692249629,0.661151311,0.666570343,0.718113399,0.877812837,0.695360845,0.655643343,0.655022432,0.729808072,0.719421776,0.600830855,0.562026269,0.617189436,
Myanmar,MMR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.360872178,3.44921621,3.55400174,3.26548267,3.648834558,3.857674566,3.743859911,3.935647207,3.661708629,2.688678698,2.459969586,2.05449432,2.487530032,1.803593209,1.352827561,2.241915368,1.905511102,,,,,,,,,,
Middle East & North Africa (developing only),MNA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.327023445,3.1326977,,4.037947166,4.148389644,3.461971277,3.818590993,3.502737635,3.14689307,3.361366981,3.506759923,3.597339518,3.671525538,3.858009812,3.327267067,3.51497125,3.212860617,3.204739988,3.04759768,2.767472128,2.454894528,2.685514674,2.611454484,2.737011888,2.776789278,3.318795795,
Montenegro,MNE,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.312705735,1.749695109,1.882927294,1.851748107,1.826760593,1.76558258,1.673623159,1.571950394,
Mongolia,MNG,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.361947199,7.921050141,4.623581025,3.92908635,2.109378947,1.821436789,1.770725674,1.465487119,1.605698464,1.582869023,1.771622178,1.704345638,2.134368901,1.823722843,1.810319902,1.525308817,1.393003546,1.180835545,1.147891424,1.335580234,1.187036485,0.821013187,0.88469855,0.9947939,1.109684796,,
Northern Mariana Islands,MNP,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.050202602,3.416834622,3.367648356,2.612034072,2.968445425,2.870885304,3.303496255,1.460482275,1.111682643,1.102740239,1.139211067,1.245870036,1.28445732,1.242171799,1.273635923,1.281395659,1.362418025,0.946562014,0.809468781,0.746373318,0.759111303,0.785964697,0.811375097,,,,
Mauritania,MRT,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.441175234,3.925561506,3.893465076,2.704890388,2.667887015,2.384092451,2.213799173,2.286831595,2.62684316,2.959277029,2.083342376,2.676878239,3.522684649,4.638924181,3.168948612,4.85149056,4.690313238,3.588022524,3.034481841,,3.442515448,3.790041024,,,,3.560616831,
Mauritius,MUS,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.253441409,0.359133172,0.387931034,0.393587124,0.358709215,0.347270902,0.353646825,0.344500333,0.282238534,0.214347307,0.216909973,0.22113941,0.21032463,0.204319183,0.209328142,0.196776559,0.171415191,0.173187437,0.160697888,0.149181551,0.161492585,0.173541016,0.153090216,0.155722251,0.142219378,0.201786865,
Malawi,MWI,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.502376641,1.506312405,1.293732266,1.07653951,1.528330418,1.294342144,1.539996296,0.80530649,1.01376861,1.052637158,0.819922579,0.891477161,0.672349826,0.797244362,0.580285935,0.554096824,0.83674456,1.38699061,0.997580708,0.92118402,1.039629738,1.168750598,,0.790710822,1.252731149,1.359643926,
Malaysia,MYS,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.426112324,2.62370173,2.555424924,3.199307298,2.986401917,2.875262061,2.847115281,2.751357474,2.400564375,2.085558651,1.60532968,2.101654791,1.634680135,2.084922812,2.219131397,2.614806731,2.263057195,2.173929041,2.007600765,2.051435434,1.911420337,1.960280954,1.557077585,1.661395622,1.540209141,1.546213616,
North America,NAC,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.263703529,5.062276799,4.834686303,4.297836556,4.432155015,4.131474592,3.774154418,3.48328787,3.20676542,3.068701817,2.902851659,2.799133078,2.811878639,2.829357849,3.113763598,3.430405826,3.580849047,3.621446729,3.576719008,3.604401275,3.938669591,4.354167086,4.327871048,4.231032287,3.920873206,3.542293562,
Namibia,NAM,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.070233675,4.351440249,3.589357857,1.787579681,1.603035378,1.825205113,1.733265364,2.200475448,2.094147511,3.060187694,2.274626772,2.963814902,2.639010924,2.664600966,2.528215393,2.644173506,2.500555268,2.611110209,3.137970874,3.374461522,3.514612945,3.559382212,3.15778656,3.021925945,
New Caledonia,NCL,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.117640283,0.979974447,0.875252887,0.93759862,1.061072958,1.166908052,1.116838488,1.276297335,0.951877314,0.900787402,1.03546627,0.96319804,,,0.991876941,,0.826187751,,1.054730749,,
Nigeria,NGA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.831411792,0.550226293,0.791688106,0.733884735,0.540827128,0.89228557,0.743688625,0.697015377,0.548403072,0.616522625,0.894757358,1.370673263,0.794940852,1.293403758,1.515108345,0.868158157,0.728138566,0.600597585,0.533945163,0.582591658,0.778423265,0.887618879,0.53903642,0.579156402,0.502757383,0.470312513,
Nicaragua,NIC,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.002382041,2.632753235,2.102423369,0.916773739,0.849965417,0.731956684,0.689541542,0.566758651,0.554528379,0.603283295,0.526806207,0.666263367,0.663014826,0.56323748,0.539815888,0.549334441,0.529105067,0.502144957,0.498064366,0.49557861,0.519893253,0.658678509,0.756099768,
Netherlands,NLD,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.612531531,2.518977541,2.37064945,2.250104421,2.214663788,2.029226574,1.914472392,1.801165188,1.768816379,1.669128834,1.585498128,1.597142338,1.444614565,1.4551923,1.448470788,1.463724194,1.451408935,1.422901068,1.420365371,1.377953079,1.328732262,1.413907553,1.341542203,1.303254325,1.286830127,1.209767116,
High income: nonOECD,NOC,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.35764299,16.22693664,,6.099455732,6.11180119,5.717142502,5.337196538,5.027985718,5.329288001,5.428955715,5.17878912,4.88539561,5.139530794,4.794660067,4.509152817,4.162837404,4.00906838,3.862242349,3.834014788,3.737407869,4.659159823,4.356422284,4.182163276,4.521991872,4.695207305,
Norway,NOR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.893085426,2.910157092,2.886230814,2.747487196,2.964703994,2.687349845,2.733137082,2.355642189,2.208445588,2.055978734,2.199919324,2.080656162,1.736515708,1.735260953,2.118439712,2.00885441,1.879551258,1.606559168,1.473862127,1.493163722,1.403640904,1.635373773,1.543824427,1.473545685,1.428706972,1.411730718,
Nepal,NPL,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.168959509,1.20646585,1.112980583,1.20273665,1.128904674,1.068407691,1.004155125,0.970001141,0.947318943,0.920812939,0.995529259,1.019190962,1.005828906,1.332218999,1.614999031,1.677058129,1.793203155,1.929210807,1.749163716,1.547345729,1.599935267,1.645498405,1.563665875,1.540651697,1.421094397,1.428416979,
New Zealand,NZL,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.388737382,1.822628151,1.749224775,1.678293801,1.520250667,1.48111843,1.397140943,1.444859754,1.327429215,1.306528793,1.29501575,1.240856378,1.226719349,1.101619058,1.059350504,1.060240964,0.994177242,0.981963308,1.015634654,1.000043457,1.066225594,1.124828676,1.111457099,1.054524765,1.023002192,0.986974235,
High income: OECD,OEC,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.36653919,3.281975639,3.126343141,2.861086988,2.831597522,2.693776251,2.504385622,2.309801804,2.255868618,2.230516061,2.186005411,2.127811825,2.129833271,2.160458657,2.297356312,2.395165857,2.410044349,2.429304824,2.4115444,2.381067013,2.489358717,2.717709654,2.670605192,2.578568758,2.485953871,2.349589249,
OECD members,OED,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.330932663,3.243603635,3.092526252,2.829494109,2.799199265,2.65063488,2.467368982,2.294387212,2.240711356,2.210395565,2.162422702,2.108902683,2.103535818,2.125670092,2.260568501,2.358735806,2.367385762,2.38003866,2.35955569,2.32965043,2.432299888,2.665452498,2.611715501,2.518323036,2.43145521,2.299670452,
Oman,OMN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.26639789,16.67776668,16.5149458,14.74500091,16.24929509,15.36347738,15.68256396,14.62192156,12.5461757,12.48049921,12.48193727,11.37313281,10.7858038,12.47442943,12.36943021,12.14204996,12.01478743,11.74797088,10.83196478,10.27697784,7.579607227,9.276926467,8.346786354,9.591787873,15.9173359,11.60713994,
Other small states,OSS,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.854884327,2.419032561,2.151441888,2.094227585,1.752314629,2.020258696,2.159167139,2.180051325,2.025843754,2.247117275,2.232323948,2.280056902,2.075769517,1.939542916,1.849693577,1.79378286,1.999797124,2.597994835,1.89921736,,1.853534953,1.678424136,
Pakistan,PAK,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.255078386,6.88539687,7.126642608,7.179922968,7.052747917,6.976529604,6.533837592,6.21676576,6.037243187,5.641779145,5.415184027,5.206952541,4.181791903,4.18064868,4.401869088,4.409670263,4.272610263,4.200140866,3.651340772,3.517397481,3.459371004,3.265223993,3.423690973,3.288386579,3.486892974,3.455010626,
Panama,PAN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.113037235,2.086956522,1.375818716,1.34536056,1.186496823,1.312614612,1.305938789,1.221841363,1.083446863,1.170170567,0.951292019,0.97762803,,,,,,,,,,,,,,,
Peru,PER,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.173054513,1.814039604,1.978596033,1.799615003,1.923617224,1.831322168,2.094373301,2.118266165,2.035130688,1.870523468,1.760859304,1.557247284,1.505507631,1.491981379,1.546053354,1.3940966,1.225550767,1.140540902,1.412661726,1.318104434,1.189090696,1.331782622,1.415595817,
Philippines,PHL,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.458889214,2.242923397,2.147252647,2.010719457,2.036463077,2.15754003,2.17244402,2.294130332,2.268405587,1.914459009,1.697292298,1.615777189,1.608226684,1.471378841,1.473890237,1.550844833,1.36062655,1.331795207,1.315163905,1.34866906,1.303655764,1.2568926,1.22159432,1.205253409,1.158361965,1.276156541,
Palau,PLW,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,PNG,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.264944324,1.497192764,2.132501138,1.389505214,1.337911437,1.117708697,0.981863552,0.968569907,1.00078002,1.307983502,1.102055462,0.906186992,0.873066415,0.822407972,0.568830166,0.547450481,0.622029921,0.626076587,0.566372729,0.61163706,0.490718022,0.640365411,0.47689338,0.599567525,0.589335828,0.566555861,
Poland,POL,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.381387997,2.051825671,2.032910159,2.250596888,2.071716998,1.950469917,1.962922134,2.026119791,2.014052381,1.917986097,1.832215269,1.901910757,1.900650986,1.908077501,1.884922561,1.937012079,1.928353966,2.003247462,1.763455104,1.810845541,1.844009526,1.803252097,1.811133651,1.766130061,
Puerto Rico,PRI,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. Rep.",PRK,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.392409034,2.403599457,2.381252872,2.371068841,2.353033697,2.30663791,2.180488235,2.26084972,2.120795734,2.040898053,1.883553785,1.888177735,1.862745254,1.912719868,1.938563127,1.884942855,1.966246169,2.047240852,1.950090261,1.817998236,1.836502813,2.029659012,1.980216597,2.002650015,1.89759645,2.103837364,
Paraguay,PRY,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.626019953,1.570540345,2.041988434,1.983557284,1.486711156,1.520777421,1.641450446,1.460299087,1.746313137,1.601274973,1.436378188,1.392869718,1.233230646,1.145031454,0.997065061,1.089605057,0.924719203,1.031726748,0.985217957,0.961172198,1.114802261,1.078641213,1.203385288,1.378267804,1.647536765,
Pacific island small states,PSS,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Polynesia,PYF,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.929969922,3.33399484,2.433513401,1.993324737,1.750364377,1.960007169,2.010567635,1.992213177,1.499851151,,,,
Romania,ROU,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.317386231,4.75,4.54598438,4.764281501,4.262588735,2.750077318,3.114125714,2.772559943,2.478892615,3.044372245,2.977542629,2.684476731,2.507884215,2.428233985,2.296453686,2.102542907,2.0188545,1.992354508,1.834901782,1.528340402,1.468428211,1.353914699,1.266008177,1.303195713,1.376001405,1.329583267,
Russian Federation,RUS,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.38568971,19.09344924,,4.734350342,4.489534138,4.862873516,4.06720336,4.034266361,4.354322305,2.935807727,3.296566595,3.55891371,3.812782325,4.039111072,3.944509226,3.547267456,3.577086481,3.488475592,3.350627867,3.38204512,4.215712548,3.85026507,3.687874326,4.018103969,4.18843148,
Rwanda,RWA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.528968515,1.711972524,3.747757342,5.516918409,4.378783203,4.536391426,3.437876928,4.363953945,5.328580206,4.173383453,4.377917106,4.448169384,3.534986051,3.396812701,3.047404063,2.44836272,1.972811671,1.743055556,1.754079254,1.472154964,1.410598551,1.418627776,1.30905808,1.177847114,1.104847802,1.095805921,
South Asia,SAS,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.855531512,3.635637711,3.400990073,3.313593839,3.175514751,3.360737407,3.089528387,3.083606804,2.939239388,3.030764921,3.051341142,3.20541204,3.035943355,3.015421957,2.903029052,2.800320317,2.873714556,2.798334262,2.561146034,2.404370709,2.577694601,2.821915341,2.694910393,2.625716355,2.54670814,2.499342769,
Saudi Arabia,SAU,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.15192833,13.39027912,14.02429213,12.46978293,11.28415828,12.46537231,10.6447607,9.27846839,8.468077873,11.00093575,14.31103749,11.38191745,10.59439031,11.48921154,9.812648777,8.737112377,8.08155971,7.730601387,7.848367436,8.527052713,7.3534376,9.61844291,8.588372918,7.248760281,7.697721279,8.989463183,
Sudan,SDN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.62846629,,2.576204458,2.245808638,1.897441811,2.120338392,1.292778381,1.406575014,1.179076091,0.836659549,2.310689605,4.021869287,4.791175505,2.943904368,3.27361826,2.256054847,5.782335397,4.392071908,4.291130431,,,,,,,,
Senegal,SEN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.995529545,1.945309367,2.010998156,1.888605776,1.82806074,2.112023039,1.706046295,1.658546303,1.574762916,1.515255096,1.492758332,1.521856593,1.33262593,1.412401688,1.394137466,1.412117206,1.339174657,1.428775771,1.587345929,1.708603289,1.620091474,1.621637142,1.543105821,,,0.001601053,
Singapore,SGP,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.670147413,4.633773463,4.834960352,4.484636016,4.57965133,4.132075375,3.857546753,4.408578587,4.324306827,4.615948387,5.352749541,5.193165944,4.492860026,4.888291292,4.983298903,4.874677359,4.417064116,4.288125843,3.944897481,3.621753822,3.877852963,3.91770112,3.430004427,3.255467456,3.260700402,3.274824249,
Solomon Islands,SLB,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sierra Leone,SLE,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.670456213,1.033976086,1.391458134,2.08019517,2.968571016,3.035519057,2.905679795,2.873796565,1.974368615,1.116251982,,,3.665982115,2.770887768,2.190012574,2.075801007,1.604345851,1.44682161,1.496960792,1.365584411,0.940948879,1.080185729,0.951848948,0.000817417,0.000782696,0.000731009,
El Salvador,SLV,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.083677814,5.489208138,4.207544419,3.520994163,3.006028851,2.392620352,1.96645889,1.69464765,1.560758082,1.454911223,1.340728157,1.315715581,1.286726917,1.382785408,1.425905345,1.103231938,1.025426786,0.99451263,0.997266949,0.994782366,0.975222808,1.040607909,1.055172446,1.106357232,1.146403736,1.096495748,
San Marino,SMR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.789010353,0.750697103,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.511285895,3.786504467,3.511897979,4.005947435,5.153942941,4.027571198,4.209954106,3.447908471,2.973168453,2.397892577,2.303524901,2.41148272,2.256683381,2.286168443,2.2106734,2.124010495,2.095174653,2.023447818,
Sub-Saharan Africa (developing only),SSA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.594809267,3.498251197,3.099011466,2.943032623,2.405067913,2.486646337,2.22929109,1.918860395,1.614411403,1.707207207,1.709299422,2.217278904,1.837301734,1.896050701,1.994342324,1.66239815,1.659273764,1.585719505,1.543685259,1.323054957,1.505128594,1.563501052,1.279957501,1.274410015,1.235911884,1.248160595,
South Sudan,SSD,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.762525809,4.969532028,4.140635831,5.906128648,9.297616511,,
Sub-Saharan Africa (all income levels),SSF,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.594809267,3.498251197,3.099011466,2.943032623,2.405067913,2.486646337,2.229339487,1.919101079,1.614411403,1.707207207,1.709299422,2.217278904,1.837301734,1.896050701,1.994342324,1.66239815,1.659273764,1.585719505,1.543685259,1.330383547,1.511337499,1.588600591,1.279957501,1.274410015,1.235911884,1.248160595,
Small states,SST,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.511913176,,,,,,1.429934939,1.43201678,1.502458688,1.427255664,1.362512911,1.340847309,1.381418879,1.44919824,2.014510078,,,,,
Sao Tome and Principe,STP,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Suriname,SUR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,SVK,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.943490791,1.884797446,3.154561633,2.974741122,2.28147999,1.744336337,1.573125385,1.655269309,1.842177451,1.772668304,1.837271778,1.650310937,1.682599141,1.599119907,1.478023203,1.45842594,1.51569895,1.269269705,1.087517927,1.094414062,1.016398862,
Slovenia,SVN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.577698835,1.533145998,1.403028936,1.362686354,1.208574286,1.095123745,1.300435186,1.388507561,1.402551625,1.431013309,1.413096202,1.536980323,1.439438695,1.491389335,1.589882151,1.609625439,1.299214521,1.17202844,1.137117027,
Sweden,SWE,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.409772434,2.34227039,2.389847545,2.300403641,2.289824928,2.386834348,2.279938524,2.169931226,2.153181248,1.967353403,1.923634524,1.900972986,1.871231134,1.720611913,1.649923965,1.602385258,1.444753602,1.418472892,1.327812987,1.309138798,1.172216664,1.178375975,1.205200918,1.123181599,1.147986322,1.124808959,
Swaziland,SWZ,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.322061908,1.455301376,1.428536111,1.415838326,1.765755816,1.84444214,1.883075796,1.752569852,1.683417029,1.504319571,1.720657062,1.70247864,1.635207047,1.446206291,1.565381814,1.818155891,1.765112174,2.300249498,1.983769161,2.026464888,2.208682407,3.201110819,3.183461444,2.973125602,2.935603212,2.957077326,
Sint Maarten (Dutch part),SXM,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.280073527,4.276583382,4.026231508,4.424018989,4.7271745,2.732529728,2.443685452,2.280897484,2.095832333,2.025021204,1.733670696,1.781690352,1.679332821,1.777826552,1.676956886,1.734316375,1.73700249,1.606132439,1.40894734,1.493848858,1.1537409,1.023115317,0.735555768,0.823242575,0.890755738,0.907694205,
Syrian Arab Republic,SYR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.309980446,7.420101988,6.410065293,9.693032571,8.3685386,6.743120929,7.231758088,6.953018959,6.035981397,5.888120143,5.806862984,5.811313015,5.340132886,5.258312121,5.210026239,6.246724194,5.541128275,5.025098942,4.393026291,4.098470334,,,,,,,
